"locus_tag","logFC","logCPM","Pvalue","q.value"
"BW25113_3697",-0.0299233297973734,10.2024191597707,0.021836653085991,0.882522469526858
"BW25113_3698",0.142513129824505,8.07879688369845,0.39092636163784,0.531812868318593
"BW25113_3699",4.95321637376456,1.04483677338585,5.65119300899007,0.0174435009472315
"BW25113_3700",-0.378170802735463,9.84441986366081,3.80960893340795,0.0509593470444867
"BW25113_3704",-1.03399708586913,2.10824095998523,3.11538057984468,0.0775563588577851
"BW25113_4557",0.0161968343733743,7.78009891802674,0.00546348286470177,0.94107772073999
"BW25113_3706",0.798863863611343,9.9218167301946,16.4281089373187,5.05303391288145e-05
"BW25113_3707",0.420642893154767,4.12060561952446,1.27896687907953,0.258091215035987
"BW25113_3708",0.0649469260226933,11.9412206266453,0.113627632422073,0.736051331731683
"BW25113_3709",0.122469554243581,12.0156036613264,0.381304654416454,0.536905833182415
"BW25113_3710",0.232597195261315,9.88657346739238,1.33459391875147,0.247989596315315
"BW25113_3711",0.380829778630487,9.81494204188872,3.59817922492243,0.0578428906537301
"BW25113_3712",0.350072537839726,8.93883133976895,3.03187612984576,0.0816435616012493
"BW25113_3713",0.432447493465227,9.43305802285021,4.59270779501009,0.0321082502651992
"BW25113_3714",0.354294876817037,10.1297386602811,3.16604903923962,0.075184119532629
"BW25113_3715",0.445588634351929,9.56900990063769,5.12464426990637,0.0235884051545859
"BW25113_3716",0.359772797994974,9.47227266719631,3.32226550383057,0.0683475843341313
"BW25113_3717",0.244907600378404,9.75442462970065,1.48064244363826,0.223674033087258
"BW25113_3718",0.198425576065249,9.40151617551523,0.867579203096601,0.351626360433939
"BW25113_3719",0.254164652809579,10.9659462046603,1.68330165341179,0.194486317503429
"BW25113_3720",0.280551377458781,12.1518108520999,1.98185351074494,0.159195279387153
"BW25113_3721",0.274411376035257,11.5319590802487,1.92238746626803,0.165593706280591
"BW25113_3722",0.412670126153236,11.3166022584439,4.65913001604809,0.030888838696779
"BW25113_3723",0.230110609073683,5.44953696858829,0.563598485357774,0.452813980819925
"BW25113_3724",0.682273884636654,5.51955202169563,5.5723048433582,0.0182467271737719
"BW25113_3725",1.86489629730413,6.75376898511779,35.1691001431584,3.0228201655581e-09
"BW25113_3726",0.789869651711839,8.58687570543153,12.007647839923,0.000529826831814963
"BW25113_3727",0.914364701805085,8.2962843084803,17.4963283254935,2.87863076829568e-05
"BW25113_3728",1.26292572001779,8.67287892498478,27.4350175888313,1.62462636187044e-07
"BW25113_3729",1.92671231443855,1.1468909905513,2.66693194178706,0.102453353465793
"BW25113_3730",1.49173441394164,2.69088298512802,4.71981389211021,0.0298169700989714
"BW25113_3731",0.492819312239218,3.10532022547266,0.571792255760787,0.449547599391622
"BW25113_3732",-0.126522485280637,5.18948126756051,0.104360270036755,0.746658586049151
"BW25113_3733",-0.144657283345081,4.29072011790631,0.161987700600607,0.687333043811
"BW25113_3734",0.394497790723767,5.79899136033881,0.772003992697309,0.379597814252643
"BW25113_3735",-0.306588832592112,4.39809723299794,0.647901089983035,0.420864095637026
"BW25113_3736",2.20100037252558,3.44806767559415,16.1884360064852,5.7343102906188e-05
"BW25113_3737",1.30530462912353,4.16073286408001,10.3713724598082,0.00127984369066301
"BW25113_3738",0.212717722510984,4.11647733933961,0.158144270504895,0.690870820091417
"BW25113_3739",0.51863776351976,7.97762486391134,4.18078914778857,0.0408846593483189
"BW25113_3740",0.552795429434188,10.3573058226628,7.81942959131646,0.0051687506507271
"BW25113_3741",1.12232010367877,10.8120186079246,30.2220673099471,3.8530050473551e-08
"BW25113_3742",0.401919748076588,8.63834087528731,2.65169606539216,0.103439479178492
"BW25113_3743",0.0872164573645667,7.36023119087205,0.137800033754786,0.710477945836328
"BW25113_3744",0.0554559294180283,9.75319414412555,0.0712693652522489,0.789497473443043
"BW25113_3745",0.315938893408908,11.0152497910624,2.71639926407686,0.0993218417847655
"BW25113_3746",0.347146230533541,10.7615588782443,3.03359601721632,0.0815570762566209
"BW25113_3747",0.352985318710219,11.3200288447471,3.36749105081681,0.0664949491296677
"BW25113_3748",0.38351517403023,9.00383021821022,3.64491179322119,0.0562407828997061
"BW25113_3749",0.25985569863127,10.8121526881653,1.71170163896201,0.190764740318141
"BW25113_3750",0.261499862417698,10.0100149235366,1.70024753803822,0.192255607718468
"BW25113_3751",0.345107901763282,9.79256879018172,3.04866968626605,0.0808033046494457
"BW25113_3752",-0.0239000826747321,10.2136016695458,0.0153839499772044,0.901289897003519
"BW25113_3753",-0.601270264730628,10.3422618269658,9.00544146688449,0.0026917696157958
"BW25113_3754",0.409000961774871,11.3206127165038,4.44151531643455,0.0350751026133002
"BW25113_3755",0.208324893945189,9.9863020767279,1.07638779756536,0.299507038006795
"BW25113_3758",0.0288821009241506,5.1070510510379,0.00848088493194998,0.926625166810313
"BW25113_4480",-0.492825021152509,7.56259540433806,4.79263285829742,0.0285817056952899
"BW25113_3764",-1.08070824416585,6.94183254428957,13.3178495461284,0.000262891504292367
"BW25113_3765",0.161783460467831,10.1105349080206,0.584856875079964,0.444414853186611
"BW25113_3766",0.362291419787972,6.05307872522287,1.17390029794252,0.278601281238702
"BW25113_4669",1.47838538687089,3.90466289452533,11.5698107420001,0.000670312405814992
"BW25113_4488",0.284654232719792,10.5511567486744,2.07072750797948,0.150149882069288
"BW25113_3769",0.215810761079542,7.62511438208961,1.02072639068778,0.312346769192582
"BW25113_3770",0.340788865725613,9.94862006310308,3.02265860111896,0.0821087588998431
"BW25113_3771",0.311631394869002,10.3316106293545,2.41015365253068,0.120550533134337
"BW25113_3772",0.252650589900359,10.0709969644812,1.66244602265155,0.197273390166965
"BW25113_3773",0.126627230745086,9.03382145701728,0.393117709526689,0.530665137062153
"BW25113_3774",0.298045109092775,10.482564177231,2.33197694079607,0.126740825289245
"BW25113_3775",0.343340582768056,8.78517787512485,2.34647127219553,0.125566959189923
"BW25113_3777",0.0419794058816447,9.07255636395029,0.0428477609980504,0.836012195777145
"BW25113_3778",1.06544047583983,9.25895706467531,26.8168718591824,2.23675962377174e-07
"BW25113_3779",0.0280767987258292,10.0049041900509,0.0193625289635975,0.889332167751037
"BW25113_3780",-0.100911149946144,10.4400434909627,0.269871709320419,0.603417843730499
"BW25113_3781",0.905780492445952,8.94742282666759,19.3079648793009,1.11241342599474e-05
"BW25113_3783",-0.00743113115778166,2.63080256899758,0.000210683634367825,0.98841915596876
"BW25113_3784",-0.01631836340907,9.57391772850401,0.00674317729492202,0.934553792847126
"BW25113_3785",-0.0189154166614193,9.62367412110325,0.00851117937861545,0.926494603756309
"BW25113_3786",0.00111268617581128,9.52535911749897,2.50399904091481e-05,0.996007404360398
"BW25113_3787",-0.0891375092030914,9.71748307518882,0.176110642911247,0.674737221248771
"BW25113_3788",-0.0125428126781228,9.73832367710411,0.00401038719166991,0.949505623974284
"BW25113_3789",0.104486432609644,9.23693305240271,0.224257605113394,0.635814811156138
"BW25113_3790",0.429582208610259,8.06055294886561,4.23271891487537,0.0396518727140541
"BW25113_3791",0.31682010755861,8.87869236408994,2.39591454556511,0.121652586903387
"BW25113_3792",0.753128500024466,9.83331864911021,14.1113272046373,0.000172303069619256
"BW25113_4481",0.317859865745535,9.21912874255941,1.99959774025888,0.157340958606835
"BW25113_3793",0.714039320617908,3.80887138294875,2.88899733344733,0.0891864147460915
"BW25113_3794",0.261353600079199,8.81594027606848,0.898054273378873,0.343303968235803
"BW25113_3795",-0.0773568059328474,9.87568845362157,0.158397981857142,0.690635758852922
"BW25113_3798",-1.0258206066781,3.16638249180799,4.97884842594162,0.0256590575212383
"BW25113_3800",0.0579428497851567,8.92882836162831,0.0750542748880321,0.784115090275986
"BW25113_3801",-0.117838948610277,10.4708898964467,0.362178878046306,0.54729862562771
"BW25113_4456",-0.105435120477912,9.10292617389929,0.270853541397869,0.602759783458551
"BW25113_3802",0.143295495368013,10.0258943051517,0.541664111043417,0.461743882014448
"BW25113_3803",0.346733912675239,9.82228284112969,3.16037803948757,0.0754457104296909
"BW25113_3806",0.152960821072247,9.06226552919045,0.581811476951078,0.445603154509348
"BW25113_3807",-0.0526206057261848,7.40512021751872,0.0487902664279822,0.825181830582042
"BW25113_4558",-0.26088106862515,7.56572486685131,1.4626479914075,0.226509267170568
"BW25113_3809",-1.28897250727067,2.32712799442763,6.2538692002573,0.0123922328657075
"BW25113_3810",-0.185422786982161,9.33743170128783,0.73459194463733,0.391398797786862
"BW25113_3811",0.360035142033945,7.66049867461871,2.33083540054026,0.126833793382322
"BW25113_3812",0.081527177963503,8.77788675939813,0.166198090594538,0.683513027870386
"BW25113_3813",-0.93564127795852,9.72384337111209,19.8301902762299,8.46352956830091e-06
"BW25113_4482",-0.119412385435309,9.00185200211761,0.366432513960131,0.5449553045235
"BW25113_3816",1.0234189063627,8.31705291591844,22.6894208776528,1.90413321679314e-06
"BW25113_3817",-0.0624782109872793,8.63304657497743,0.0802653048332278,0.776938199447297
"BW25113_3818",0.361063672875136,4.48853606418387,0.69563513141476,0.404254251694163
"BW25113_3819",0.0865601774229389,11.1577245851864,0.206233898339384,0.649735387513012
"BW25113_3820",-0.0270472234702935,9.98271953663008,0.0174920237085416,0.894780689660377
"BW25113_3821",0.111688850648073,9.94606355938628,0.323628452326136,0.569435194144018
"BW25113_3822",0.124437442434841,10.2756310481352,0.419819675097031,0.517027036592977
"BW25113_3823",0.11317545690333,8.79076398187827,0.326227623419513,0.567888889000992
"BW25113_3824",0.0420742465369356,9.35108913449868,0.0431127452509976,0.835513123857244
"BW25113_3825",0.168044199150695,10.0272367590342,0.694856840178709,0.404517285907083
"BW25113_3826",0.0607286295642068,9.57268959197525,0.0936753631626503,0.759555679632247
"BW25113_3827",0.211516800932645,9.24276582895383,1.01600380926056,0.313468795878413
"BW25113_3828",-0.258663700199424,9.23432490401756,1.44524924919787,0.229291783070723
"BW25113_3829",0.035895071998401,10.7308858112842,0.0319229146540749,0.858196945833002
"BW25113_3830",-0.11716646892114,9.22546708440673,0.339801142818374,0.559944028537568
"BW25113_3831",-0.013430112668365,9.61415844048169,0.0043065861442102,0.947676715374988
"BW25113_3832",0.402540329938365,9.99047968969475,3.66285522873588,0.0556382091986714
"BW25113_3833",0.0735365334569977,3.7240562135768,0.0383546672184716,0.844732679746762
"BW25113_3834",0.0470156531573373,8.42006470171507,0.0535882566438142,0.816933085336107
"BW25113_3835",5.38988696997082,1.2442806719018,9.66629795232895,0.00187679118636525
"BW25113_3836",-0.151162158872074,5.73463771157364,0.362855031943677,0.546924883577288
"BW25113_3838",0.759389669574072,7.85544175836951,12.4476138400801,0.000418526164859994
"BW25113_3839",0.341110616002681,7.63804466688363,2.5084292222653,0.11323875190682
"BW25113_4483",0.0216521849108172,9.12769295398424,0.0108768278131919,0.916937601452353
"BW25113_3842",2.71716973223553,9.4915701203686,139.569111725135,3.30704460384078e-32
"BW25113_3843",0.359047103974504,5.01547040879332,1.59789425113075,0.20620188148901
"BW25113_3844",1.02303989369882,8.24782124989511,17.1771560813771,3.40506509630971e-05
"BW25113_3845",0.124966404518257,9.61857643496517,0.37681934106795,0.539310406011647
"BW25113_3846",0.041724121136258,10.2676958568977,0.040875668166251,0.83977810409625
"BW25113_3847",0.0539495275738804,9.94426268856371,0.0726165603702036,0.787564485316872
"BW25113_3848",0.0765585311704246,8.70569889804595,0.138708960820914,0.709567868016545
"BW25113_3849",0.0457482694634247,10.1756088800133,0.0566122079863793,0.811932904425092
"BW25113_3854",0.0899740992116235,4.23147537906392,0.0581724716095344,0.809408093146894
"BW25113_3856",-0.0197347288757376,7.43391149671756,0.00676915253660582,0.934428145691708
"BW25113_3857",-0.592281602124666,6.71527964621646,4.27905175980549,0.0385848683412768
"BW25113_3858",0.132171836261026,5.84624257259942,0.193133571690389,0.660321269896868
"BW25113_3859",0.123640043197066,8.14998718216088,0.314579763462471,0.574883362920657
"BW25113_3860",2.49774990918526e-05,8.59964458113469,1.40679752291817e-08,0.9999053641128
"BW25113_3861",0.0908372623170992,9.21025086206067,0.169810407978048,0.680280359076231
"BW25113_3862",-0.005027381581535,9.83037411008954,0.000657998693398554,0.979535320303885
"BW25113_3863",-3.18992534532094,3.57475053949763,71.6351936211595,2.58897529821649e-17
"BW25113_3864",0.0711740930981666,5.09115039911357,0.0614351856078166,0.804241783796284
"BW25113_4457",-0.0562956477052491,7.13828203454361,0.0458355235729933,0.830475060900887
"BW25113_3866",-0.219295405060134,7.43065528545192,0.971930771512844,0.324199121691863
"BW25113_3867",-0.200065646892193,8.5578070570483,0.774887211442679,0.378709387727554
"BW25113_4686",-0.843307979617521,5.79796617279013,9.26249384430243,0.00233894315455713
"BW25113_3868",-0.150424478726928,8.22240499761804,0.540723415812828,0.462133074049373
"BW25113_3869",-0.161474346979579,8.44876136914074,0.507869201224835,0.476062720223024
"BW25113_3871",-0.284704671475395,9.11599760345411,2.0701685299567,0.150204922340108
"BW25113_3872",-0.28615805937607,9.227313479271,2.01306984322363,0.155949480846521
"BW25113_3873",-0.0823336760645571,9.5815951771484,0.176007865127524,0.674826706015339
"BW25113_3874",-0.173514190408429,10.9915809201251,0.775988108159424,0.378370934159867
"BW25113_3875",-0.350966264609507,6.62122065235072,1.75673198578713,0.185032661290876
"BW25113_3876",-0.103923656160581,11.4263276420917,0.298626227306627,0.584744937262037
"BW25113_3877",0.135166500006725,9.28521082977402,0.475917545561245,0.490277343241644
"BW25113_3878",0.0884034182590138,10.3968593101712,0.21102978227133,0.645961465857445
"BW25113_3879",-0.0993683211441286,10.8695435239429,0.267463364172855,0.605038467088112
"BW25113_3880",-0.0757604667295622,9.40762430895219,0.14987239699229,0.698657330124505
"BW25113_3881",-0.24805219011124,8.36089192266317,1.41192557733496,0.234736999322518
"BW25113_3882",0.0627865182898063,8.32029277161399,0.0868155130803261,0.768265293595283
"BW25113_3883",0.0873982809353437,9.10503330799181,0.15734859978997,0.691609421011398
"BW25113_3884",-1.29538844517717,6.94920936543626,36.0733938410399,1.90023732174653e-09
"BW25113_3885",-0.0743513582558401,8.20934329219526,0.129364928147808,0.719091413898699
"BW25113_3886",0.0744835456421472,9.24601190475832,0.140180316072563,0.708101819502774
"BW25113_3887",-0.0333468735026031,7.51614313284044,0.0224043646321732,0.881016396946369
"BW25113_3888",-0.0468246262948377,9.25485562227177,0.0534084552529555,0.817235022125877
"BW25113_3889",-0.241379784308953,4.28810168723962,0.502149256497685,0.478557276782297
"BW25113_3890",-0.128005650985391,7.60969948874151,0.328185062511979,0.56672974839295
"BW25113_3891",0.126343458143498,8.78182849717137,0.400681215298476,0.526737658514246
"BW25113_3892",0.365039141925103,8.49196416133082,3.08607460944998,0.0789650880906026
"BW25113_3893",0.180638261222164,9.44699673584813,0.827191712660312,0.363085833556441
"BW25113_3894",0.0120824956256151,10.8249354712234,0.00389664819778446,0.950225869173916
"BW25113_3895",0.0280612345246265,9.24114452529847,0.0200118842959967,0.88750389760863
"BW25113_3896",0.169737415891903,10.2935520995606,0.781247549924707,0.376759866065166
